"X","task","resp","start","version","parA","rt","time_elapsed","sid","block","jitterX","jitterY","sub","trial","y"
1681,"br",29,29,2,296,595,2790176,"64e50290df62995c3043a679",2,5,-17,2,2,0.097972972972973
1691,"br",15,-28,2,261,2688,2792870,"64e50290df62995c3043a679",2,-25,-13,2,3,0.0574712643678161
1701,"br",18,23,2,242,2138,2795022,"64e50290df62995c3043a679",2,20,26,2,4,0.0743801652892562
1711,"br",13,30,2,214,5476,2800502,"64e50290df62995c3043a679",2,-18,5,2,5,0.0607476635514019
1721,"br",14,-26,2,239,4249,2804762,"64e50290df62995c3043a679",2,-23,19,2,6,0.0585774058577406
1731,"br",12,-27,2,225,3635,2808409,"64e50290df62995c3043a679",2,-30,19,2,7,0.0533333333333333
1741,"br",12,-12,2,227,2448,2810864,"64e50290df62995c3043a679",2,29,5,2,8,0.052863436123348
1751,"br",15,-4,2,212,1783,2812675,"64e50290df62995c3043a679",2,4,-14,2,9,0.0707547169811321
1761,"br",13,-30,2,267,2894,2815575,"64e50290df62995c3043a679",2,-4,-15,2,10,0.048689138576779
1771,"br",13,25,2,247,2586,2818167,"64e50290df62995c3043a679",2,-22,-5,2,11,0.0526315789473684
1781,"br",12,28,2,222,4323,2822500,"64e50290df62995c3043a679",2,9,-10,2,12,0.0540540540540541
1791,"br",11,26,2,231,2949,2825456,"64e50290df62995c3043a679",2,-6,-16,2,13,0.0476190476190476
180,"br",20,-24,2,281,3073,2828536,"64e50290df62995c3043a679",2,-9,7,2,14,0.0711743772241993
181,"br",13,-18,2,266,2537,2831081,"64e50290df62995c3043a679",2,11,25,2,15,0.0488721804511278
1871,"pog",315,289,2,339,3009,2846276,"64e50290df62995c3043a679",2,0,0,2,1,24
1881,"pog",293,379,2,307,3061,2849343,"64e50290df62995c3043a679",2,0,0,2,2,14
1891,"pog",312,314,2,331,3494,2852843,"64e50290df62995c3043a679",2,0,0,2,3,19
1901,"pog",303,365,2,309,2798,2855646,"64e50290df62995c3043a679",2,0,0,2,4,6
1911,"pog",289,293,2,304,2137,2857789,"64e50290df62995c3043a679",2,0,0,2,5,15
1921,"pog",309,353,2,327,2783,2860578,"64e50290df62995c3043a679",2,0,0,2,6,18
1931,"pog",298,390,2,303,3267,2863850,"64e50290df62995c3043a679",2,0,0,2,7,5
1941,"pog",316,282,2,338,6969,2870832,"64e50290df62995c3043a679",2,0,0,2,8,22
1951,"pog",357,329,2,380,2436,2873280,"64e50290df62995c3043a679",2,0,0,2,9,23
1961,"pog",304,352,2,318,2937,2876228,"64e50290df62995c3043a679",2,0,0,2,10,14
1971,"pog",354,382,2,371,2313,2878553,"64e50290df62995c3043a679",2,0,0,2,11,17
1981,"pog",349,343,2,374,1399,2879957,"64e50290df62995c3043a679",2,0,0,2,12,25
1991,"pog",325,333,2,335,2038,2882001,"64e50290df62995c3043a679",2,0,0,2,13,10
2001,"pog",361,365,2,371,2194,2884201,"64e50290df62995c3043a679",2,0,0,2,14,10
201,"pog",312,318,2,325,2343,2886552,"64e50290df62995c3043a679",2,0,0,2,15,13
2061,"zol",0.29,0.31,1,NA,5050,2916183,"64e50290df62995c3043a679",2,-3,14,2,1,0.29
2071,"zol",-0.24,0.24,1,NA,40,2916243,"64e50290df62995c3043a679",2,-26,19,2,2,-0.24
2081,"zol",0.31,-0.21,1,NA,5839,2922092,"64e50290df62995c3043a679",2,27,-24,2,3,0.31
2091,"zol",0.19,-0.29,1,NA,6675,2928785,"64e50290df62995c3043a679",2,-6,22,2,4,0.19
2101,"zol",0.19,-0.09,1,NA,2703,2931496,"64e50290df62995c3043a679",2,-8,24,2,5,0.19
2111,"zol",0.1,-0.4,1,NA,5363,2936876,"64e50290df62995c3043a679",2,-7,-9,2,6,0.1
2121,"zol",0.32,-0.22,1,NA,2393,2939287,"64e50290df62995c3043a679",2,-24,-6,2,7,0.32
2131,"zol",0.3,-0.7,1,NA,6831,2946130,"64e50290df62995c3043a679",2,25,-23,2,8,0.3
2141,"zol",0.3,0.4,1,NA,5105,2951253,"64e50290df62995c3043a679",2,7,-30,2,9,0.3
2151,"zol",0.29,-0.69,1,NA,7809,2959082,"64e50290df62995c3043a679",2,-3,18,2,10,0.29
2161,"zol",0.0500000000000001,-0.45,1,NA,7936,2967029,"64e50290df62995c3043a679",2,-12,-19,2,11,0.0500000000000001
2171,"zol",0.08,-0.38,1,NA,4385,2971433,"64e50290df62995c3043a679",2,-22,27,2,12,0.08
2181,"zol",0.2,-0.5,1,NA,4489,2975927,"64e50290df62995c3043a679",2,-29,-5,2,13,0.2
2191,"zol",0.11,-0.31,1,NA,2795,2978727,"64e50290df62995c3043a679",2,-22,-8,2,14,0.11
2201,"zol",-0.04,-0.26,1,NA,5955,2984692,"64e50290df62995c3043a679",2,19,-21,2,15,-0.04
252,"pz",24,45,1,22,6434,195152,"64e50c10068e51e8562a66d7",1,NA,NA,3,1,0.0909090909090909
262,"pz",51,39,1,46,8000,203167,"64e50c10068e51e8562a66d7",1,NA,NA,3,2,0.108695652173913
272,"pz",60,23,1,52,4935,208116,"64e50c10068e51e8562a66d7",1,NA,NA,3,3,0.153846153846154
282,"pz",65,36,1,56,4211,212345,"64e50c10068e51e8562a66d7",1,NA,NA,3,4,0.160714285714286
292,"pz",57,45,1,46,4761,217112,"64e50c10068e51e8562a66d7",1,NA,NA,3,5,0.239130434782609
302,"pz",42,44,1,37,5125,222245,"64e50c10068e51e8562a66d7",1,NA,NA,3,6,0.135135135135135
312,"pz",26,47,1,23,5846,228094,"64e50c10068e51e8562a66d7",1,NA,NA,3,7,0.130434782608696
322,"pz",61,30,1,51,6415,234514,"64e50c10068e51e8562a66d7",1,NA,NA,3,8,0.196078431372549
332,"pz",39,36,1,34,3694,238213,"64e50c10068e51e8562a66d7",1,NA,NA,3,9,0.147058823529412
342,"pz",52,42,1,45,6000,244216,"64e50c10068e51e8562a66d7",1,NA,NA,3,10,0.155555555555556
352,"pz",57,60,1,47,4915,249144,"64e50c10068e51e8562a66d7",1,NA,NA,3,11,0.212765957446809
362,"pz",62,43,1,52,6165,255317,"64e50c10068e51e8562a66d7",1,NA,NA,3,12,0.192307692307692
37,"pz",65,45,1,59,8000,263325,"64e50c10068e51e8562a66d7",1,NA,NA,3,13,0.101694915254237
38,"pz",66,58,1,55,2620,265952,"64e50c10068e51e8562a66d7",1,NA,NA,3,14,0.2
39,"pz",51,37,1,43,5765,271743,"64e50c10068e51e8562a66d7",1,NA,NA,3,15,0.186046511627907
472,"eb",22,37,1,28,4702,336098,"64e50c10068e51e8562a66d7",1,0,0,3,1,0.214285714285714
482,"eb",37,43,1,46,6795,342908,"64e50c10068e51e8562a66d7",1,0,0,3,2,0.195652173913043
492,"eb",21,27,1,25,6458,349373,"64e50c10068e51e8562a66d7",1,0,0,3,3,0.16
502,"eb",37,35,1,46,5877,355258,"64e50c10068e51e8562a66d7",1,0,0,3,4,0.195652173913043
512,"eb",25,30,1,29,4230,359492,"64e50c10068e51e8562a66d7",1,0,0,3,5,0.137931034482759
522,"eb",40,30,1,47,7395,366891,"64e50c10068e51e8562a66d7",1,0,0,3,6,0.148936170212766
532,"eb",37,47,1,46,3883,370780,"64e50c10068e51e8562a66d7",1,0,0,3,7,0.195652173913043
542,"eb",25,47,1,28,4854,375648,"64e50c10068e51e8562a66d7",1,0,0,3,8,0.107142857142857
552,"eb",42,46,1,51,6303,381964,"64e50c10068e51e8562a66d7",1,0,0,3,9,0.176470588235294
562,"eb",27,45,1,34,8000,389988,"64e50c10068e51e8562a66d7",1,0,0,3,10,0.205882352941176
571,"eb",23,33,1,26,7416,397407,"64e50c10068e51e8562a66d7",1,0,0,3,11,0.115384615384615
581,"eb",33,33,1,43,8000,405423,"64e50c10068e51e8562a66d7",1,0,0,3,12,0.232558139534884
591,"eb",27,27,1,40,44,405473,"64e50c10068e51e8562a66d7",1,0,0,3,13,0.325
60,"eb",20,45,1,24,5884,411373,"64e50c10068e51e8562a66d7",1,0,0,3,14,0.166666666666667
61,"eb",28,35,1,32,6613,417990,"64e50c10068e51e8562a66d7",1,0,0,3,15,0.125
672,"pog",286,370,2,319,8000,475786,"64e50c10068e51e8562a66d7",1,0,0,3,1,33
682,"pog",307,309,2,346,5410,481199,"64e50c10068e51e8562a66d7",1,0,0,3,2,39
692,"pog",332,334,2,374,4951,486158,"64e50c10068e51e8562a66d7",1,0,0,3,3,42
702,"pog",272,370,2,309,6875,493053,"64e50c10068e51e8562a66d7",1,0,0,3,4,37
712,"pog",303,307,2,337,3576,496631,"64e50c10068e51e8562a66d7",1,0,0,3,5,34
722,"pog",297,329,2,335,4937,501575,"64e50c10068e51e8562a66d7",1,0,0,3,6,38
732,"pog",339,327,2,377,3666,505253,"64e50c10068e51e8562a66d7",1,0,0,3,7,38
742,"pog",311,295,2,353,4229,509484,"64e50c10068e51e8562a66d7",1,0,0,3,8,42
752,"pog",318,340,2,361,5890,515376,"64e50c10068e51e8562a66d7",1,0,0,3,9,43
762,"pog",297,359,2,335,5584,520985,"64e50c10068e51e8562a66d7",1,0,0,3,10,38
772,"pog",288,310,2,323,5165,526151,"64e50c10068e51e8562a66d7",1,0,0,3,11,35
782,"pog",285,327,2,305,4247,530401,"64e50c10068e51e8562a66d7",1,0,0,3,12,20
791,"pog",318,308,2,347,4447,534851,"64e50c10068e51e8562a66d7",1,0,0,3,13,29
801,"pog",312,296,2,343,2387,537240,"64e50c10068e51e8562a66d7",1,0,0,3,14,31
811,"pog",287,387,2,322,6652,543901,"64e50c10068e51e8562a66d7",1,0,0,3,15,35
872,"br",21,13,2,211,2896,572446,"64e50c10068e51e8562a66d7",1,25,-12,3,1,0.0995260663507109
882,"br",22,-13,2,285,4691,577157,"64e50c10068e51e8562a66d7",1,-12,-5,3,2,0.0771929824561404
892,"br",20,11,2,206,5911,583079,"64e50c10068e51e8562a66d7",1,-13,29,3,3,0.0970873786407767
902,"br",21,19,2,263,2994,586082,"64e50c10068e51e8562a66d7",1,15,4,3,4,0.0798479087452472
912,"br",19,-2,2,254,6547,592632,"64e50c10068e51e8562a66d7",1,3,-28,3,5,0.0748031496062992
922,"br",27,-7,2,274,7032,599668,"64e50c10068e51e8562a66d7",1,-13,15,3,6,0.0985401459854015
932,"br",25,22,2,259,2237,601910,"64e50c10068e51e8562a66d7",1,26,-29,3,7,0.0965250965250965
942,"br",25,-7,2,273,6875,608798,"64e50c10068e51e8562a66d7",1,2,-16,3,8,0.0915750915750916
952,"br",27,21,2,271,5781,614582,"64e50c10068e51e8562a66d7",1,14,6,3,9,0.0996309963099631
962,"br",27,11,2,299,6030,620614,"64e50c10068e51e8562a66d7",1,12,-1,3,10,0.0903010033444816
972,"br",23,25,2,222,5175,625795,"64e50c10068e51e8562a66d7",1,-12,3,3,11,0.103603603603604
982,"br",23,-18,2,244,8000,633812,"64e50c10068e51e8562a66d7",1,-27,14,3,12,0.0942622950819672
991,"br",24,16,2,277,5749,639564,"64e50c10068e51e8562a66d7",1,25,-4,3,13,0.0866425992779783
1001,"br",24,6,2,255,5496,645064,"64e50c10068e51e8562a66d7",1,-12,6,3,14,0.0941176470588235
1011,"br",25,-29,2,277,7095,652164,"64e50c10068e51e8562a66d7",1,11,16,3,15,0.0902527075812274
1072,"zol",0.9,-0.3,1,NA,8000,685295,"64e50c10068e51e8562a66d7",1,16,-5,3,1,0.9
1082,"zol",0.66,0.44,1,NA,5813,691116,"64e50c10068e51e8562a66d7",1,4,4,3,2,0.66
1092,"zol",1.33,-0.03,1,NA,7339,698475,"64e50c10068e51e8562a66d7",1,-4,-15,3,3,1.33
1102,"zol",0.77,-0.57,1,NA,3810,702309,"64e50c10068e51e8562a66d7",1,4,29,3,4,0.77
1112,"zol",1.56,0.14,1,NA,4286,706607,"64e50c10068e51e8562a66d7",1,24,-17,3,5,1.56
1122,"zol",0.94,-0.64,1,NA,5377,712007,"64e50c10068e51e8562a66d7",1,29,-3,3,6,0.94
1132,"zol",1.21,-0.21,1,NA,4614,716638,"64e50c10068e51e8562a66d7",1,6,18,3,7,1.21
1142,"zol",0.88,-0.08,1,NA,5666,722333,"64e50c10068e51e8562a66d7",1,-9,9,3,8,0.88
1152,"zol",1.23,-0.73,1,NA,3644,725997,"64e50c10068e51e8562a66d7",1,-28,27,3,9,1.23
1162,"zol",0.8,-0.6,1,NA,5999,732024,"64e50c10068e51e8562a66d7",1,20,-15,3,10,0.8
1172,"zol",0.27,-0.57,1,NA,6341,738390,"64e50c10068e51e8562a66d7",1,1,7,3,11,0.27
1182,"zol",0.81,0.49,1,NA,5666,744082,"64e50c10068e51e8562a66d7",1,-22,30,3,12,0.81
1192,"zol",1.09,0.41,1,NA,5565,749662,"64e50c10068e51e8562a66d7",1,16,20,3,13,1.09
1202,"zol",1.34,0.46,1,NA,5146,754812,"64e50c10068e51e8562a66d7",1,24,-18,3,14,1.34
1212,"zol",1.22,0.58,1,NA,3432,758249,"64e50c10068e51e8562a66d7",1,-24,-20,3,15,1.22
127,"pog",196,214,1,165,4085,782242,"64e50c10068e51e8562a66d7",2,0,0,3,1,31
1282,"pog",166,102,1,139,6113,788358,"64e50c10068e51e8562a66d7",2,0,0,3,2,27
1292,"pog",201,135,1,173,4414,792777,"64e50c10068e51e8562a66d7",2,0,0,3,3,28
1302,"pog",152,186,1,125,6207,798991,"64e50c10068e51e8562a66d7",2,0,0,3,4,27
1312,"pog",151,189,1,130,4513,803508,"64e50c10068e51e8562a66d7",2,0,0,3,5,21
1322,"pog",187,133,1,159,6596,810111,"64e50c10068e51e8562a66d7",2,0,0,3,6,28
1332,"pog",157,165,1,131,4985,815102,"64e50c10068e51e8562a66d7",2,0,0,3,7,26
1342,"pog",166,216,1,142,5667,820776,"64e50c10068e51e8562a66d7",2,0,0,3,8,24
1352,"pog",181,119,1,148,5076,825857,"64e50c10068e51e8562a66d7",2,0,0,3,9,33
1362,"pog",211,201,1,182,6066,831927,"64e50c10068e51e8562a66d7",2,0,0,3,10,29
1372,"pog",200,158,1,173,5609,837540,"64e50c10068e51e8562a66d7",2,0,0,3,11,27
1382,"pog",194,146,1,162,5895,843441,"64e50c10068e51e8562a66d7",2,0,0,3,12,32
1392,"pog",182,110,1,155,6386,849831,"64e50c10068e51e8562a66d7",2,0,0,3,13,27
1402,"pog",213,171,1,189,7419,857289,"64e50c10068e51e8562a66d7",2,0,0,3,14,24
1412,"pog",180,130,1,150,4518,861811,"64e50c10068e51e8562a66d7",2,0,0,3,15,30
1481,"pz",36,23,2,43,4161,897869,"64e50c10068e51e8562a66d7",2,NA,NA,3,1,0.162790697674419
1492,"pz",19,22,2,23,4777,902654,"64e50c10068e51e8562a66d7",2,NA,NA,3,2,0.173913043478261
1502,"pz",35,55,2,41,6101,908759,"64e50c10068e51e8562a66d7",2,NA,NA,3,3,0.146341463414634
1512,"pz",35,35,2,46,1133,909904,"64e50c10068e51e8562a66d7",2,NA,NA,3,4,0.239130434782609
1522,"pz",19,50,2,22,6148,916056,"64e50c10068e51e8562a66d7",2,NA,NA,3,5,0.136363636363636
1532,"pz",37,31,2,46,3893,919953,"64e50c10068e51e8562a66d7",2,NA,NA,3,6,0.195652173913043
1542,"pz",31,29,2,36,2562,922519,"64e50c10068e51e8562a66d7",2,NA,NA,3,7,0.138888888888889
1552,"pz",45,20,2,52,4298,926823,"64e50c10068e51e8562a66d7",2,NA,NA,3,8,0.134615384615385
1562,"pz",33,39,2,38,3539,930365,"64e50c10068e51e8562a66d7",2,NA,NA,3,9,0.131578947368421
1572,"pz",21,42,2,24,4531,934903,"64e50c10068e51e8562a66d7",2,NA,NA,3,10,0.125
1582,"pz",24,46,2,31,5916,940821,"64e50c10068e51e8562a66d7",2,NA,NA,3,11,0.225806451612903
1592,"pz",32,37,2,36,5456,946291,"64e50c10068e51e8562a66d7",2,NA,NA,3,12,0.111111111111111
1602,"pz",18,45,2,21,4625,950919,"64e50c10068e51e8562a66d7",2,NA,NA,3,13,0.142857142857143
1612,"pz",17,52,2,20,4781,955703,"64e50c10068e51e8562a66d7",2,NA,NA,3,14,0.15
1621,"pz",45,56,2,54,5871,961577,"64e50c10068e51e8562a66d7",2,NA,NA,3,15,0.166666666666667
1692,"eb",59,42,2,49,6245,994837,"64e50c10068e51e8562a66d7",2,0,0,3,1,0.204081632653061
1702,"eb",38,29,2,28,5625,1000468,"64e50c10068e51e8562a66d7",2,0,0,3,2,0.357142857142857
1712,"eb",51,37,2,42,5133,1005605,"64e50c10068e51e8562a66d7",2,0,0,3,3,0.214285714285714
1722,"eb",50,31,2,42,5931,1011555,"64e50c10068e51e8562a66d7",2,0,0,3,4,0.19047619047619
1732,"eb",45,37,2,32,3733,1015306,"64e50c10068e51e8562a66d7",2,0,0,3,5,0.40625
1742,"eb",51,43,2,43,6198,1021517,"64e50c10068e51e8562a66d7",2,0,0,3,6,0.186046511627907
1752,"eb",56,44,2,46,3231,1024751,"64e50c10068e51e8562a66d7",2,0,0,3,7,0.217391304347826
1762,"eb",56,46,2,48,6077,1030832,"64e50c10068e51e8562a66d7",2,0,0,3,8,0.166666666666667
1772,"eb",51,54,2,42,3977,1034818,"64e50c10068e51e8562a66d7",2,0,0,3,9,0.214285714285714
1782,"eb",41,52,2,32,4246,1039068,"64e50c10068e51e8562a66d7",2,0,0,3,10,0.28125
1792,"eb",62,41,2,53,4380,1043454,"64e50c10068e51e8562a66d7",2,0,0,3,11,0.169811320754717
1801,"eb",24,35,2,24,4442,1047900,"64e50c10068e51e8562a66d7",2,0,0,3,12,0
1811,"eb",44,30,2,37,3930,1051833,"64e50c10068e51e8562a66d7",2,0,0,3,13,0.189189189189189
182,"eb",37,29,2,31,4905,1056741,"64e50c10068e51e8562a66d7",2,0,0,3,14,0.193548387096774
183,"eb",29,50,2,25,5547,1062301,"64e50c10068e51e8562a66d7",2,0,0,3,15,0.16
1882,"zol",-0.32,-0.38,2,NA,6490,1096228,"64e50c10068e51e8562a66d7",2,21,-14,3,1,0.32
1892,"zol",-1.4,0.1,2,NA,3738,1099976,"64e50c10068e51e8562a66d7",2,-28,-10,3,2,1.4
1902,"zol",-1.53,0.13,2,NA,5083,1105083,"64e50c10068e51e8562a66d7",2,-23,25,3,3,1.53
1912,"zol",-1.64,0.74,2,NA,5233,1110320,"64e50c10068e51e8562a66d7",2,22,28,3,4,1.64
1922,"zol",-0.59,0.59,2,NA,5747,1116083,"64e50c10068e51e8562a66d7",2,-4,-7,3,5,0.59
1932,"zol",-1.09,-0.51,2,NA,5995,1122083,"64e50c10068e51e8562a66d7",2,29,-11,3,6,1.09
1942,"zol",-0.6,-0.2,2,NA,5065,1127201,"64e50c10068e51e8562a66d7",2,-12,20,3,7,0.6
1952,"zol",-0.38,-0.62,2,NA,2841,1130108,"64e50c10068e51e8562a66d7",2,30,0,3,8,0.38
1962,"zol",-0.99,0.19,2,NA,3243,1133365,"64e50c10068e51e8562a66d7",2,3,-5,3,9,0.99
1972,"zol",-0.91,-0.49,2,NA,5487,1138882,"64e50c10068e51e8562a66d7",2,12,24,3,10,0.91
1982,"zol",-1.26,0.56,2,NA,4884,1143771,"64e50c10068e51e8562a66d7",2,27,7,3,11,1.26
1992,"zol",-0.73,0.73,2,NA,5167,1148965,"64e50c10068e51e8562a66d7",2,-12,-6,3,12,0.73
2002,"zol",-1.27,0.07,2,NA,4945,1153915,"64e50c10068e51e8562a66d7",2,3,-22,3,13,1.27
2011,"zol",-1.16,-0.74,2,NA,4747,1158665,"64e50c10068e51e8562a66d7",2,12,-25,3,14,1.16
202,"zol",-1.12,0.42,2,NA,3912,1162581,"64e50c10068e51e8562a66d7",2,15,-23,3,15,1.12
2062,"br",-15,-9,1,287,3886,1182316,"64e50c10068e51e8562a66d7",2,-20,-19,3,1,0.0522648083623693
2072,"br",-8,15,1,235,4445,1186778,"64e50c10068e51e8562a66d7",2,18,-22,3,2,0.0340425531914894
2082,"br",-15,27,1,299,7262,1194045,"64e50c10068e51e8562a66d7",2,-18,23,3,3,0.0501672240802676
2092,"br",-16,30,1,229,6880,1200927,"64e50c10068e51e8562a66d7",2,-24,-1,3,4,0.0698689956331878
2102,"br",-15,30,1,296,6328,1207260,"64e50c10068e51e8562a66d7",2,-3,-28,3,5,0.0506756756756757
2112,"br",-15,10,1,268,3504,1210772,"64e50c10068e51e8562a66d7",2,-13,-6,3,6,0.0559701492537313
2122,"br",-15,9,1,215,4477,1215260,"64e50c10068e51e8562a66d7",2,8,5,3,7,0.0697674418604651
2132,"br",-22,-12,1,226,3994,1219257,"64e50c10068e51e8562a66d7",2,-27,-18,3,8,0.0973451327433628
2142,"br",-15,30,1,214,6611,1225892,"64e50c10068e51e8562a66d7",2,-18,-5,3,9,0.0700934579439252
2152,"br",-15,25,1,290,6443,1232344,"64e50c10068e51e8562a66d7",2,10,-30,3,10,0.0517241379310345
2162,"br",-18,20,1,273,8000,1240359,"64e50c10068e51e8562a66d7",2,1,-21,3,11,0.0659340659340659
2172,"br",29,29,1,272,17,1240415,"64e50c10068e51e8562a66d7",2,18,-20,3,12,-0.106617647058824
2182,"br",-16,8,1,263,4399,1244831,"64e50c10068e51e8562a66d7",2,-29,-8,3,13,0.0608365019011407
2192,"br",-14,10,1,273,4770,1249616,"64e50c10068e51e8562a66d7",2,7,17,3,14,0.0512820512820513
2202,"br",-17,-11,1,227,4887,1254515,"64e50c10068e51e8562a66d7",2,18,-20,3,15,0.0748898678414097
253,"pz",21,45,2,33,8000,356241,"64de66644aa88cd792d1eef0",1,NA,NA,4,1,0.363636363636364
263,"pz",19,44,2,29,8000,364243,"64de66644aa88cd792d1eef0",1,NA,NA,4,2,0.344827586206897
273,"pz",22,24,2,35,8000,372246,"64de66644aa88cd792d1eef0",1,NA,NA,4,3,0.371428571428571
283,"pz",24,32,2,45,4695,376949,"64de66644aa88cd792d1eef0",1,NA,NA,4,4,0.466666666666667
293,"pz",24,36,2,54,8000,384953,"64de66644aa88cd792d1eef0",1,NA,NA,4,5,0.555555555555556
303,"pz",22,33,2,30,8000,392967,"64de66644aa88cd792d1eef0",1,NA,NA,4,6,0.266666666666667
313,"pz",27,43,2,59,8000,400981,"64de66644aa88cd792d1eef0",1,NA,NA,4,7,0.542372881355932
323,"pz",27,44,2,58,8000,408994,"64de66644aa88cd792d1eef0",1,NA,NA,4,8,0.53448275862069
333,"pz",24,53,2,50,8000,416999,"64de66644aa88cd792d1eef0",1,NA,NA,4,9,0.52
343,"pz",32,56,2,54,8000,425001,"64de66644aa88cd792d1eef0",1,NA,NA,4,10,0.407407407407407
353,"pz",29,24,2,46,8000,433003,"64de66644aa88cd792d1eef0",1,NA,NA,4,11,0.369565217391304
363,"pz",25,35,2,37,8000,441005,"64de66644aa88cd792d1eef0",1,NA,NA,4,12,0.324324324324324
371,"pz",26,51,2,41,8000,449008,"64de66644aa88cd792d1eef0",1,NA,NA,4,13,0.365853658536585
381,"pz",26,55,2,56,8000,457011,"64de66644aa88cd792d1eef0",1,NA,NA,4,14,0.535714285714286
391,"pz",14,33,2,24,8000,465014,"64de66644aa88cd792d1eef0",1,NA,NA,4,15,0.416666666666667
473,"eb",39,51,2,34,8000,544935,"64de66644aa88cd792d1eef0",1,0,0,4,1,0.147058823529412
483,"eb",37,36,2,34,8000,552939,"64de66644aa88cd792d1eef0",1,0,0,4,2,0.0882352941176471
493,"eb",45,33,2,46,8000,560943,"64de66644aa88cd792d1eef0",1,0,0,4,3,-0.0217391304347826
503,"eb",27,36,2,24,8000,568946,"64de66644aa88cd792d1eef0",1,0,0,4,4,0.125
513,"eb",33,28,2,33,8000,576954,"64de66644aa88cd792d1eef0",1,0,0,4,5,0
523,"eb",31,24,2,29,8000,584958,"64de66644aa88cd792d1eef0",1,0,0,4,6,0.0689655172413793
533,"eb",27,50,2,27,8000,592978,"64de66644aa88cd792d1eef0",1,0,0,4,7,0
543,"eb",40,25,2,39,8000,600980,"64de66644aa88cd792d1eef0",1,0,0,4,8,0.0256410256410256
553,"eb",37,29,2,34,8000,608983,"64de66644aa88cd792d1eef0",1,0,0,4,9,0.0882352941176471
563,"eb",41,34,2,39,8000,616987,"64de66644aa88cd792d1eef0",1,0,0,4,10,0.0512820512820513
572,"eb",54,32,2,52,8000,624989,"64de66644aa88cd792d1eef0",1,0,0,4,11,0.0384615384615385
582,"eb",28,53,2,29,8000,632991,"64de66644aa88cd792d1eef0",1,0,0,4,12,-0.0344827586206897
592,"eb",28,26,2,29,8000,640996,"64de66644aa88cd792d1eef0",1,0,0,4,13,-0.0344827586206897
601,"eb",53,29,2,52,8000,648999,"64de66644aa88cd792d1eef0",1,0,0,4,14,0.0192307692307692
611,"eb",58,26,2,54,8000,657002,"64de66644aa88cd792d1eef0",1,0,0,4,15,0.0740740740740741
673,"pog",330,298,2,346,8000,723307,"64de66644aa88cd792d1eef0",1,0,0,4,1,16
683,"pog",310,284,2,324,8000,731309,"64de66644aa88cd792d1eef0",1,0,0,4,2,14
693,"pog",353,359,2,364,8000,739311,"64de66644aa88cd792d1eef0",1,0,0,4,3,11
703,"pog",292,336,2,311,8000,747313,"64de66644aa88cd792d1eef0",1,0,0,4,4,19
713,"pog",287,319,2,300,8000,755319,"64de66644aa88cd792d1eef0",1,0,0,4,5,13
723,"pog",284,290,2,301,8000,763321,"64de66644aa88cd792d1eef0",1,0,0,4,6,17
733,"pog",306,344,2,316,8000,771324,"64de66644aa88cd792d1eef0",1,0,0,4,7,10
743,"pog",304,282,2,318,8000,779327,"64de66644aa88cd792d1eef0",1,0,0,4,8,14
753,"pog",316,368,2,329,8000,787329,"64de66644aa88cd792d1eef0",1,0,0,4,9,13
763,"pog",358,306,2,371,8000,795332,"64de66644aa88cd792d1eef0",1,0,0,4,10,13
773,"pog",362,332,2,379,8000,803339,"64de66644aa88cd792d1eef0",1,0,0,4,11,17
783,"pog",336,286,2,344,8000,811343,"64de66644aa88cd792d1eef0",1,0,0,4,12,8
792,"pog",288,312,2,303,8000,819348,"64de66644aa88cd792d1eef0",1,0,0,4,13,15
802,"pog",310,308,2,326,8000,827351,"64de66644aa88cd792d1eef0",1,0,0,4,14,16
812,"pog",345,393,2,358,8000,835353,"64de66644aa88cd792d1eef0",1,0,0,4,15,13
873,"zol",-1.51,0.41,2,NA,8000,888357,"64de66644aa88cd792d1eef0",1,-22,23,4,1,1.51
883,"zol",-0.8,-0.4,2,NA,8000,896368,"64de66644aa88cd792d1eef0",1,12,-22,4,2,0.8
893,"zol",-0.89,-0.21,2,NA,8000,904372,"64de66644aa88cd792d1eef0",1,-3,22,4,3,0.89
903,"zol",-1.55,0.15,2,NA,8000,912379,"64de66644aa88cd792d1eef0",1,-1,-27,4,4,1.55
913,"zol",-1.41,0.31,2,NA,5216,917601,"64de66644aa88cd792d1eef0",1,5,-14,4,5,1.41
923,"zol",-1.32,0.02,2,NA,4596,922205,"64de66644aa88cd792d1eef0",1,8,-21,4,6,1.32
933,"zol",-0.68,-0.22,2,NA,3900,926116,"64de66644aa88cd792d1eef0",1,-8,0,4,7,0.68
943,"zol",-1.62,0.12,2,NA,2511,928630,"64de66644aa88cd792d1eef0",1,26,16,4,8,1.62
953,"zol",-1.5,-0.3,2,NA,3038,931678,"64de66644aa88cd792d1eef0",1,-7,6,4,9,1.5
963,"zol",-1.5,-0.1,2,NA,2654,934335,"64de66644aa88cd792d1eef0",1,15,-19,4,10,1.5
973,"zol",-1.71,0.21,2,NA,2789,937129,"64de66644aa88cd792d1eef0",1,-26,-1,4,11,1.71
983,"zol",-1.31,0.11,2,NA,3213,940344,"64de66644aa88cd792d1eef0",1,-4,-22,4,12,1.31
992,"zol",-1.71,0.11,2,NA,3190,943540,"64de66644aa88cd792d1eef0",1,24,11,4,13,1.71
